User_ID,App,Daily_Minutes_Spent,Posts_Per_Day,Likes_Per_Day,Follows_Per_Day,Cluster,PCA1,PCA2,Engagement_Score,User_Type
U_866,Pinterest,483,16,27,10,0,0.4703296163482601,-0.13022813306983005,18.6,Average User
U_867,Twitter,366,0,13,26,0,1.1413016926936945,-1.9843115788962522,13.0,Low Engager
U_868,Pinterest,40,2,69,5,3,-1.5750667901087243,-1.73645921014443,29.700000000000003,Average User
U_869,Pinterest,47,13,97,9,3,-1.7668595004320968,0.060110903744437054,45.400000000000006,Average User
U_870,LinkedIn,115,10,97,49,1,0.4427291428579638,0.617474532021898,56.5,Average User
U_871,Instagram,265,10,28,0,3,-0.8550901273722555,-1.1251093916126578,14.200000000000001,Average User
U_872,Instagram,6,9,66,30,1,-0.8344140339225122,-0.17635556066876662,38.1,Average User
U_873,LinkedIn,197,0,133,42,1,0.7564364236053369,-0.6872946790047574,65.8,Average User
U_874,Snapchat,97,4,14,28,1,-0.20623813508347108,-1.3040875682598962,15.200000000000001,Low Engager
U_875,TikTok,263,11,193,20,2,-0.3818720769958903,0.6785758902169058,86.5,Average User
U_876,Snapchat,285,9,195,13,2,-0.5298669312801089,0.2409186860711511,84.60000000000001,Average User
U_877,Snapchat,148,17,169,49,1,0.22175782696247526,2.0750295544750266,87.4,High Engager
U_878,TikTok,445,7,150,37,2,1.486246149068037,0.1934340319627861,73.2,Average User
U_879,Twitter,238,5,4,15,0,-0.10739037727058519,-1.60025380069914,7.6,Average User
U_880,TikTok,123,18,75,45,1,0.10628936474795009,1.4515619176877201,48.9,Average User
U_881,Snapchat,261,4,15,16,0,0.05499140703195717,-1.6404738590671901,12.0,Low Engager
U_882,Instagram,389,8,171,4,2,-0.3387808348917178,-0.318317412440873,72.00000000000001,Average User
U_883,TikTok,232,10,199,23,2,-0.3818763489551189,0.6677820082223235,89.50000000000001,Average User
U_884,TikTok,167,2,27,41,1,0.7471409008629227,-1.1842352474344027,23.7,Low Engager
U_885,TikTok,11,9,44,39,1,-0.35780928149504215,-0.11232624175184797,32.0,Average User
U_886,Snapchat,315,13,128,9,2,-0.5320868102421278,0.20283329291369795,57.800000000000004,Average User
U_887,Snapchat,447,14,172,21,2,0.514830956219748,0.9098245830386974,79.3,Average User
U_888,Instagram,423,13,92,45,0,1.6837589158426152,0.8032405038149857,54.2,Average User
U_889,Snapchat,399,11,50,35,0,1.278723626758366,-0.007976111343352365,33.8,Average User
U_890,LinkedIn,442,6,179,6,2,0.05223742467084015,-0.5003547650645591,75.2,Average User
U_891,Instagram,417,10,87,20,0,0.6428616011023434,-0.25639909179947196,43.800000000000004,Average User
U_892,Facebook,80,8,85,34,1,-0.3079708760843546,-0.10049496293348384,46.599999999999994,Average User
U_893,TikTok,39,15,173,37,1,-0.7923668154346125,1.5662981949766321,84.8,Average User
U_894,Instagram,111,17,161,12,3,-1.5917210680994172,1.1164417498873576,73.1,High Engager
U_895,Pinterest,468,8,17,9,0,0.6229488192326798,-1.3131663556665278,11.9,Average User
U_896,TikTok,76,10,10,4,3,-1.5562026210768143,-1.0996542314937594,8.2,Average User
U_897,Twitter,241,8,74,46,1,1.0374663077295776,0.0704903603082069,45.8,Average User
U_898,Pinterest,103,13,132,29,1,-0.6816062087471693,0.7859851492236793,65.4,Average User
U_899,Snapchat,305,16,19,13,0,-0.2447769925630316,-0.06150526411278154,16.3,Average User
U_900,Snapchat,357,10,195,3,2,-0.6563030422020774,0.10986871960714191,81.9,Average User
U_901,Instagram,457,8,189,42,2,1.6474356832007604,0.727056470798454,90.60000000000001,Average User
U_902,TikTok,51,3,102,5,3,-1.6281563291817038,-1.3685188984113092,43.2,Average User
U_903,TikTok,157,4,8,22,3,-0.16790408298953424,-1.5121258722959883,11.0,Low Engager
U_904,Twitter,405,20,10,0,0,-0.4407870760195995,0.07065090038205109,10.0,Active Poster
U_905,TikTok,61,14,52,23,1,-1.0013316643229229,0.2176953937179458,31.9,Average User
U_906,Snapchat,433,3,88,49,0,2.229455270078615,-0.4938555972504361,50.8,Average User
U_907,Snapchat,101,2,157,19,3,-0.8549557053119401,-0.783065977668418,69.10000000000001,Passive Consumer
U_908,TikTok,26,7,50,23,3,-0.9508266649640418,-0.7414466991125193,29.0,Average User
U_909,Snapchat,447,7,57,33,0,1.5309748735429396,-0.5671931886179984,34.800000000000004,Average User
U_910,LinkedIn,12,12,6,42,1,-0.2245499531878726,0.10042857709573587,18.6,Average User
U_911,Pinterest,223,12,26,20,0,-0.2242805120489149,-0.3610680117915159,20.0,Average User
U_912,Twitter,58,13,111,36,1,-0.5402175081915629,0.8223109488855241,59.1,Average User
U_913,Instagram,107,16,184,39,1,-0.42791356874126557,1.810561516810824,90.10000000000001,Average User
U_914,Snapchat,448,9,41,27,0,1.242917883412084,-0.556357002118215,27.200000000000003,Average User
U_915,Snapchat,465,14,123,1,2,-0.1776804244228329,0.06291650356208013,53.7,Average User
U_916,TikTok,61,1,163,39,1,-0.1399971036747428,-0.372026088462331,77.2,Passive Consumer
U_917,Facebook,76,5,185,16,3,-1.2677479147170831,-0.24134446861538109,80.3,Average User
U_918,Twitter,207,16,199,7,2,-1.4034251675365417,1.0991046812232064,86.5,Average User
U_919,Snapchat,408,16,150,30,2,0.7151787588342137,1.2594958771118994,73.8,Average User
U_920,Instagram,175,4,78,34,1,0.2947256715621374,-0.7235928758672203,42.60000000000001,Average User
U_921,Facebook,159,14,181,12,2,-1.3109687505574374,0.8354384833977756,80.2,Average User
U_922,TikTok,61,19,130,45,1,-0.3530371908548647,1.997141134386298,71.2,Average User
U_923,TikTok,311,5,184,15,2,-0.16494659977958842,-0.3412896771194425,79.60000000000001,Average User
U_924,Twitter,292,16,116,10,2,-0.6647471539859485,0.558139436568608,54.2,Average User
U_925,Twitter,201,8,189,49,1,0.7124171588572147,0.9739428693814188,92.70000000000002,Average User
U_926,Facebook,153,0,182,20,3,-0.5524789268933803,-0.8685711664365309,78.8,Passive Consumer
U_927,Pinterest,89,19,164,2,3,-2.214025610331109,1.170435550050281,71.9,High Engager
U_928,Instagram,412,7,13,47,0,2.086356184006461,-0.5247207980149238,21.4,Average User
U_929,Snapchat,312,1,57,22,0,0.5676690200897581,-1.6179246868188,29.700000000000003,Average User
U_930,Facebook,88,1,181,5,3,-1.5673944690267891,-1.0902903859204263,74.2,Passive Consumer
U_931,Facebook,272,11,93,43,1,0.9182229941970892,0.5319592888949621,53.4,Average User
U_932,Facebook,128,11,194,5,3,-1.7115619661592896,0.3549485356077552,82.4,Average User
U_933,Instagram,453,16,169,2,2,-0.3589830284406982,0.6910827214037683,73.0,Average User
U_934,TikTok,481,5,181,41,2,1.8308890932050497,0.22922230504596122,86.2,Average User
U_935,TikTok,357,11,157,46,2,1.3193881060709038,1.036442782835105,79.9,Average User
U_936,Twitter,149,16,65,5,3,-1.467663940004745,0.1136159653783949,32.3,Average User
U_937,Snapchat,141,5,94,42,1,0.41847724179443785,-0.2662190100493285,51.7,Average User
U_938,Facebook,8,11,151,47,1,-0.32285673443222207,1.1196759447073157,77.8,Average User
U_939,Snapchat,376,18,8,46,0,1.5376129355905226,0.9263301280151716,22.4,Active Poster
U_940,Pinterest,351,5,70,4,3,-0.1992849233218496,-1.4349116476058152,30.7,Average User
U_941,Snapchat,231,20,196,29,2,-0.4212798351529621,2.1590856467006705,93.10000000000001,High Engager
U_942,Pinterest,40,6,139,32,1,-0.6542983850716777,-0.027046611461740963,67.0,Average User
U_943,Snapchat,242,19,9,46,1,0.8514187732142571,1.1087540414502939,23.1,Active Poster
U_944,Twitter,404,20,41,5,0,-0.29365404332700035,0.41471062896601496,23.900000000000002,Active Poster
U_945,LinkedIn,347,9,3,34,0,1.1504538475752821,-0.6246879226939205,14.1,Average User
U_946,Facebook,87,6,28,42,1,0.27595097705500554,-0.583500019075665,25.6,Average User
U_947,Facebook,96,8,40,32,1,-0.21595636929734177,-0.47449220614125975,28.0,Average User
U_948,Twitter,431,13,64,6,0,0.04620973813867792,-0.35995999535581075,31.3,Average User
U_949,Instagram,109,9,96,9,3,-1.3387461278394972,-0.5107423822885305,43.80000000000001,Average User
U_950,Instagram,406,19,99,37,2,1.042213069271822,1.4793070198423575,56.400000000000006,Average User
U_951,Snapchat,408,3,16,32,0,1.5141247562856803,-1.417882545182582,16.9,Low Engager
U_952,Instagram,81,2,76,24,3,-0.5432559137112798,-1.2300267502413536,38.2,Average User
U_953,Snapchat,303,19,113,34,2,0.3742464944568539,1.5347732006402202,61.10000000000001,Average User
U_954,Facebook,37,6,56,44,1,0.057288492709423544,-0.3205416626489519,37.400000000000006,Average User
U_955,Snapchat,105,14,6,5,3,-1.4847616636296144,-0.5660992182779175,8.100000000000001,Average User
U_956,Instagram,473,14,23,31,0,1.4299967361824626,0.0892111886142046,22.700000000000003,Average User
U_957,Twitter,181,3,112,43,1,0.6785507401497112,-0.3980262903328507,58.6,Average User
U_958,Pinterest,120,3,10,17,3,-0.5450534581942466,-1.746908105732811,10.0,Low Engager
U_959,Pinterest,47,2,70,29,1,-0.4719777923167806,-1.1395339305360352,37.3,Average User
U_960,TikTok,493,2,174,24,2,1.2393882415136714,-0.6525814979627629,77.4,Passive Consumer
U_961,TikTok,89,19,105,48,1,-0.02528531731920884,1.8852014815421456,62.1,Average User
U_962,LinkedIn,341,19,96,39,2,0.82163262132542,1.5261480718494145,55.80000000000001,Average User
U_963,TikTok,186,20,66,15,3,-0.9669915649941083,0.9023511989581522,36.900000000000006,Average User
U_964,Facebook,475,20,79,50,0,1.9737162158341064,1.7740733282807402,52.6,Average User
U_965,LinkedIn,71,16,47,48,1,0.11294120216199317,1.0686168125716062,38.0,Average User
U_966,Twitter,444,10,44,40,0,1.765888007310677,-0.0768398925334584,32.6,Average User
U_967,LinkedIn,395,14,117,48,2,1.5929019259448725,1.199579995889325,65.4,Average User
U_968,TikTok,28,8,130,8,3,-1.8252314838548842,-0.4065389260519578,56.8,Average User
U_969,Snapchat,451,3,39,34,0,1.7601260558615144,-1.2174628282307554,26.7,Low Engager
U_970,Facebook,87,19,118,5,3,-1.9842459154851746,0.917849031784397,54.400000000000006,Average User
U_971,Snapchat,376,12,93,50,0,1.7065404437891558,0.8108490559823488,55.800000000000004,Average User
U_972,Twitter,267,5,160,34,2,0.5238402621820936,-0.03066762808848225,75.7,Average User
U_973,Instagram,293,0,167,40,2,1.0569019324862599,-0.5226600022601674,78.8,Passive Consumer
U_974,TikTok,320,2,39,17,0,0.3938747966678668,-1.7351216333709734,21.300000000000004,Low Engager
U_975,Facebook,241,1,60,4,3,-0.5886537918618362,-2.0198750608359335,25.5,Average User
U_976,Instagram,423,16,74,30,0,0.962769378757587,0.7146402901734783,43.4,Average User
U_977,Pinterest,97,5,91,36,1,-0.05686285718224978,-0.42275138370061116,48.699999999999996,Average User
U_978,LinkedIn,495,16,82,15,0,0.6257067684119563,0.3807458236258749,42.1,Average User
U_979,Twitter,135,15,146,14,3,-1.2892100313755126,0.7792436410008562,67.10000000000001,Average User
U_980,Facebook,348,0,145,34,2,1.107607364805105,-0.8430381527946725,68.2,Passive Consumer
U_981,Instagram,311,14,102,43,1,0.9948325905252959,0.9939689769363258,57.900000000000006,Average User
U_982,Snapchat,135,15,28,42,1,0.2315388244021417,0.630524643231967,28.3,Average User
U_983,LinkedIn,420,17,31,23,0,0.7035000626949749,0.37351668297162716,24.4,Active Poster
U_984,Facebook,485,2,187,0,2,0.09928221426439271,-1.1496501325590742,75.39999999999999,Passive Consumer
U_985,Twitter,143,16,17,16,3,-0.895692540943756,0.04524740626175741,16.400000000000002,Average User
U_986,Facebook,231,0,19,8,3,-0.3337775269942712,-2.346359961698599,10.0,Low Engager
U_987,Instagram,495,12,136,43,2,1.8752374334570932,0.9095176848361269,70.9,Average User
U_988,Pinterest,404,8,41,50,0,2.0860700473742777,-0.11284758698284628,33.8,Average User
U_989,Twitter,166,14,86,42,1,0.28035543579522376,0.8975827478337337,51.2,Average User
U_990,TikTok,395,9,1,17,0,0.630127785997464,-1.0720593269471956,8.2,Average User
U_991,Snapchat,93,5,107,1,3,-1.6753658946357266,-1.1709065903630314,44.6,Average User
U_992,Pinterest,368,3,40,40,0,1.6211943320196605,-1.038311740076483,28.9,Low Engager
U_993,LinkedIn,72,17,110,24,1,-1.1290323556025237,1.060970921742499,56.3,Average User
U_994,LinkedIn,144,6,89,30,1,-0.12198481228003064,-0.4621320017481505,46.4,Average User
U_995,Twitter,464,2,149,43,2,2.003565263359554,-0.35342282230147776,73.10000000000001,Passive Consumer
U_996,LinkedIn,479,4,72,15,0,0.9417843252887675,-1.3229974149308281,34.5,Average User
U_997,Instagram,499,14,110,49,2,2.160396534836015,1.1442866504801084,62.900000000000006,Average User
U_998,Facebook,318,6,105,9,3,-0.24819382590473818,-0.9166823619275378,46.5,Average User
U_999,TikTok,305,15,151,6,2,-0.8293811191549848,0.5682050228387642,66.7,Average User
U_1000,Pinterest,115,17,81,39,1,-0.18336510435994777,1.2121542433770376,49.2,Average User
